Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
Bridgestone,225/45R17,Used,Shivane,18.5759,73.8931,32693,13-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,21500,3,DOTWXYZ56780124
Goodyear,225/50R17,Scrap,Magarpatta City,18.515806,73.927164,42913,23-09-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,83000,8,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Shivajinagar,20.11784,79.029121,27467,6/8/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/6,65000,7,DOTEFGH90124822
Michelin,215/60R16,Scrap,Kharadi,18.550985,73.934982,10359,18-09-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,10,DOTABCD12343523
Bridgestone,215/60R16,Scrap,Kharadi,18.550985,73.934982,72918,19-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,4000,12,DOTWXYZ56780124
Continental,225/45R17,Used,Vishrantwadi,18.57856,73.87741,55193,3/5/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,51000,2,DOTABCD12343523
Pirelli,225/50R17,Used,Hinjewadi,18.593617,73.730133,1954,14-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,16500,6,DOTIJKL34562719
Continental,225/50R17,Used,Hinjewadi,18.593617,73.730133,87411,18-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,7000,11,DOTMNOP78901520
Bridgestone,235/45R17,Used,Hadapsar,18.496668,73.941666,10128,23-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,7000,5,DOTABCD12343523
Bridgestone,235/45R17,Scrap,Camp,18.512231,73.88601,78349,12/7/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,16500,2,DOTWXYZ56780124
Continental,215/60R16,Used,Kharadi,18.550985,73.934982,84357,26-01-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,83000,11,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Kharadi,18.550985,73.934982,68545,28-09-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,7000,4,DOTEFGH90124822
Continental,215/60R16,Scrap,Deccan,17,77,94668,2/4/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,51000,9,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Kothrud,18.50625,73.81486,4726,16-08-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,4000,9,DOTEFGH90124822
Pirelli,235/45R17,Scrap,Magarpatta City,18.515806,73.927164,76681,26-01-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,51000,8,DOTMNOP78901520
Pirelli,215/60R16,Used,Kothrud,18.50625,73.81486,13968,31-03-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,51000,8,DOTIJKL34562719
Pirelli,215/60R16,Used,Kharadi,18.550985,73.934982,7236,30-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,4000,5,DOTABCD12343523
Michelin,225/45R17,Scrap,Vishrantwadi,18.57856,73.87741,4333,25-02-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,65000,4,DOTIJKL34562719
Continental,205/55R16,Used,Magarpatta City,18.515806,73.927164,47252,24-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,51000,7,DOTWXYZ56780124
Pirelli,215/60R16,Scrap,Kothrud,18.50625,73.81486,33115,11/5/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,16500,2,DOTEFGH90124822
Michelin,205/55R16,Used,Vishrantwadi,18.57856,73.87741,10541,1/1/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,51000,11,DOTWXYZ56780124
Goodyear,225/50R17,Scrap,Bavdhan,18.54085,73.76065,46183,20-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,83000,8,DOTIJKL34562719
Goodyear,235/45R17,Used,Kharadi,18.550985,73.934982,26279,20-01-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,65000,11,DOTABCD12343523
Michelin,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,91040,20-10-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,60000,8,DOTEFGH90124822
Michelin,225/50R17,Used,Hadapsar,18.496668,73.941666,59398,1/1/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,65000,6,DOTMNOP78901520
Pirelli,205/55R16,Used,Magarpatta City,18.515806,73.927164,72243,3/1/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,24000,3,DOTEFGH90124822
Michelin,215/60R16,Scrap,Vishrantwadi,18.57856,73.87741,88356,16-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,16500,7,DOTABCD12343523
Continental,225/50R17,Scrap,Magarpatta City,18.515806,73.927164,29060,30-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,51000,1,DOTWXYZ56780124
Bridgestone,225/45R17,Scrap,Bavdhan,18.54085,73.76065,48456,28-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,65000,5,DOTIJKL34562719
Michelin,235/45R17,Scrap,Vishrantwadi,18.57856,73.87741,40011,7/7/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,21500,5,DOTIJKL34562719
Continental,215/60R16,Scrap,Bavdhan,18.54085,73.76065,34090,1/5/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,51000,1,DOTEFGH90124822
Bridgestone,235/45R17,Used,Bavdhan,18.54085,73.76065,9923,24-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,60000,7,DOTMNOP78901520
Goodyear,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,81615,13-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,16500,5,DOTWXYZ56780124
Continental,235/45R17,Used,Aundh,18.562622,73.808723,652,23-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,54000,3,DOTIJKL34562719
Pirelli,225/50R17,Used,Kalyani Nagar,18.5481,73.9033,90528,31-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,4000,11,DOTIJKL34562719
Continental,225/45R17,Scrap,Aundh,18.562622,73.808723,8963,5/2/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,83000,11,DOTWXYZ56780124
Goodyear,235/45R17,Used,Kharadi,18.550985,73.934982,98631,13-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,54000,11,DOTWXYZ56780124
Pirelli,225/45R17,Scrap,Deccan,17,77,69464,20-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,16500,5,DOTMNOP78901520
Goodyear,225/45R17,Scrap,Vishrantwadi,18.57856,73.87741,2086,21-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,5,DOTABCD12343523
Continental,225/45R17,Scrap,Bavdhan,18.54085,73.76065,69698,18-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,16500,10,DOTMNOP78901520
Michelin,225/45R17,Scrap,Shivajinagar,20.11784,79.029121,12485,9/8/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,16500,9,DOTWXYZ56780124
Goodyear,235/45R17,Used,Shivajinagar,20.11784,79.029121,38591,12/8/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,54000,5,DOTABCD12343523
Bridgestone,205/55R16,Scrap,Magarpatta City,18.515806,73.927164,77670,16-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,4000,8,DOTMNOP78901520
Pirelli,215/60R16,Used,Deccan,17,77,19393,3/3/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,21500,6,DOTWXYZ56780124
Continental,235/45R17,Used,Magarpatta City,18.515806,73.927164,40468,25-10-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,54000,7,DOTEFGH90124822
Bridgestone,225/45R17,Scrap,Hinjewadi,18.593617,73.730133,43623,26-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/6,83000,12,DOTWXYZ56780124
Continental,205/55R16,Used,Shivajinagar,20.11784,79.029121,10629,14-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,83000,2,DOTIJKL34562719
Bridgestone,205/55R16,Used,Aundh,18.562622,73.808723,12449,8/1/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,16500,3,DOTMNOP78901520
Pirelli,235/45R17,Scrap,Bavdhan,18.54085,73.76065,75915,27-03-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,7000,8,DOTMNOP78901520
Pirelli,225/50R17,Scrap,Koregaon Park,18.536207,73.893974,49187,22-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,21500,6,DOTIJKL34562719
Pirelli,205/55R16,Scrap,Deccan,17,77,37425,22-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,65000,2,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Aundh,18.562622,73.808723,18842,22-07-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/6,21500,1,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Magarpatta City,18.515806,73.927164,20626,19-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,65000,5,DOTWXYZ56780124
Continental,225/50R17,Used,Bavdhan,18.54085,73.76065,42365,10/8/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,4000,10,DOTABCD12343523
Goodyear,235/45R17,Used,Shivane,18.5759,73.8931,19887,4/1/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,65000,4,DOTEFGH90124822
Michelin,205/55R16,Used,Kothrud,18.50625,73.81486,31673,24-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,83000,6,DOTIJKL34562719
Michelin,225/45R17,Scrap,Camp,18.512231,73.88601,75598,9/9/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,7000,10,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Hinjewadi,18.593617,73.730133,43196,14-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,7000,9,DOTABCD12343523
Bridgestone,225/45R17,Used,Kalyani Nagar,18.5481,73.9033,79333,4/8/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,83000,6,DOTMNOP78901520
Pirelli,225/45R17,Used,Hinjewadi,18.593617,73.730133,42019,26-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,83000,6,DOTEFGH90124822
Goodyear,235/45R17,Scrap,Koregaon Park,18.536207,73.893974,62574,20-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,24000,2,DOTABCD12343523
Pirelli,235/45R17,Used,Kalyani Nagar,18.5481,73.9033,84445,24-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,60000,7,DOTWXYZ56780124
Goodyear,235/45R17,Scrap,Kalyani Nagar,18.5481,73.9033,74480,29-09-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,54000,5,DOTEFGH90124822
Bridgestone,225/45R17,Scrap,Magarpatta City,18.515806,73.927164,33060,20-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,54000,8,DOTABCD12343523
Michelin,225/45R17,Scrap,Camp,18.512231,73.88601,90986,18-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,4000,2,DOTEFGH90124822
Continental,215/60R16,Used,Shivane,18.5759,73.8931,66907,18-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,54000,6,DOTMNOP78901520
Continental,215/60R16,Used,Hadapsar,18.496668,73.941666,48875,2/8/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,60000,3,DOTABCD12343523
Bridgestone,235/45R17,Scrap,Hinjewadi,18.593617,73.730133,16692,3/5/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,54000,8,DOTABCD12343523
Bridgestone,235/45R17,Scrap,Aundh,18.562622,73.808723,90332,2/11/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,83000,6,DOTWXYZ56780124
Bridgestone,225/50R17,Scrap,Bavdhan,18.54085,73.76065,50990,8/9/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,83000,7,DOTIJKL34562719
Bridgestone,205/55R16,Used,Vishrantwadi,18.57856,73.87741,7263,10/7/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,69000,6,DOTABCD12343523
Continental,205/55R16,Scrap,Shivajinagar,20.11784,79.029121,76497,23-08-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,54000,2,DOTIJKL34562719
Pirelli,205/55R16,Scrap,Deccan,17,77,75250,2/8/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,51000,2,DOTWXYZ56780124
Michelin,225/50R17,Scrap,Deccan,17,77,65034,19-09-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,69000,2,DOTMNOP78901520
Continental,225/50R17,Used,Shivajinagar,20.11784,79.029121,92411,16-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,65000,12,DOTABCD12343523
Continental,225/45R17,Used,Vishrantwadi,18.57856,73.87741,6814,10/11/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,83000,8,DOTIJKL34562719
Goodyear,215/60R16,Scrap,Hadapsar,18.496668,73.941666,16514,19-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,83000,6,DOTABCD12343523
Pirelli,235/45R17,Scrap,Shivajinagar,20.11784,79.029121,46993,18-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,24000,11,DOTWXYZ56780124
Michelin,205/55R16,Scrap,Hinjewadi,18.593617,73.730133,43652,3/4/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,7000,3,DOTEFGH90124822
Michelin,235/45R17,Used,Camp,18.512231,73.88601,42698,9/10/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,65000,5,DOTWXYZ56780124
Goodyear,225/50R17,Scrap,Kothrud,18.50625,73.81486,75976,26-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,4000,11,DOTWXYZ56780124
Continental,235/45R17,Used,Hinjewadi,18.593617,73.730133,55287,2/9/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,21500,2,DOTMNOP78901520
Goodyear,215/60R16,Used,Shivane,18.5759,73.8931,61141,26-09-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,24000,12,DOTABCD12343523
Pirelli,225/50R17,Used,Deccan,17,77,97246,30-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,4000,7,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Shivane,18.5759,73.8931,93748,4/5/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,51000,1,DOTWXYZ56780124
Bridgestone,235/45R17,Used,Vishrantwadi,18.57856,73.87741,70520,12/8/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,83000,7,DOTWXYZ56780124
Continental,235/45R17,Scrap,Magarpatta City,18.515806,73.927164,77314,1/1/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,65000,2,DOTMNOP78901520
Michelin,215/60R16,Used,Hinjewadi,18.593617,73.730133,37581,31-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,54000,7,DOTABCD12343523
Michelin,225/50R17,Scrap,Kothrud,18.50625,73.81486,72502,24-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,24000,11,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Aundh,18.562622,73.808723,8733,13-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,60000,3,DOTABCD12343523
Continental,225/45R17,Used,Kothrud,18.50625,73.81486,6251,5/4/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/7,21500,1,DOTIJKL34562719
Michelin,225/45R17,Scrap,Shivane,18.5759,73.8931,39492,10/6/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,69000,7,DOTABCD12343523
Goodyear,225/50R17,Used,Bavdhan,18.54085,73.76065,23267,12/6/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,83000,6,DOTABCD12343523
Goodyear,205/55R16,Scrap,Deccan,17,77,83055,27-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,54000,3,DOTWXYZ56780124
Goodyear,205/55R16,Scrap,Magarpatta City,18.515806,73.927164,64075,18-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,83000,1,DOTMNOP78901520
Bridgestone,225/45R17,Scrap,Shivane,18.5759,73.8931,1332,16-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,54000,8,DOTEFGH90124822
Michelin,225/45R17,Used,Magarpatta City,18.515806,73.927164,1380,7/3/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,51000,6,DOTMNOP78901520
Goodyear,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,41022,19-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,83000,3,DOTABCD12343523
Bridgestone,225/45R17,Used,Hadapsar,18.496668,73.941666,76621,31-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,51000,3,DOTIJKL34562719
Goodyear,225/50R17,Scrap,Hadapsar,18.496668,73.941666,20746,12/7/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,21500,1,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Vishrantwadi,18.57856,73.87741,56821,22-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,21500,7,DOTABCD12343523
Michelin,225/45R17,Scrap,Kalyani Nagar,18.5481,73.9033,61263,9/2/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,60000,3,DOTEFGH90124822
Continental,225/50R17,Scrap,Kothrud,18.50625,73.81486,61186,1/11/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,51000,1,DOTABCD12343523
Michelin,215/60R16,Scrap,Hadapsar,18.496668,73.941666,99056,11/12/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,65000,12,DOTIJKL34562719
Pirelli,225/45R17,Scrap,Koregaon Park,18.536207,73.893974,80766,5/7/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,24000,8,DOTWXYZ56780124
Bridgestone,205/55R16,Scrap,Shivajinagar,20.11784,79.029121,35440,13-05-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,65000,11,DOTIJKL34562719
Pirelli,215/60R16,Used,Hinjewadi,18.593617,73.730133,69323,8/2/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,60000,9,DOTIJKL34562719
Continental,225/50R17,Used,Magarpatta City,18.515806,73.927164,8905,26-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,69000,11,DOTIJKL34562719
Continental,225/50R17,Used,Kharadi,18.550985,73.934982,30822,1/1/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,5,DOTWXYZ56780124
Goodyear,215/60R16,Used,Shivajinagar,20.11784,79.029121,39036,16-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,65000,12,DOTWXYZ56780124
Goodyear,225/45R17,Used,Vishrantwadi,18.57856,73.87741,55563,12/3/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,51000,9,DOTIJKL34562719
Goodyear,205/55R16,Scrap,Deccan,17,77,58742,4/8/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,54000,11,DOTEFGH90124822
Bridgestone,205/55R16,Scrap,Koregaon Park,18.536207,73.893974,26375,30-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,54000,7,DOTMNOP78901520
Michelin,235/45R17,Used,Deccan,17,77,78836,21-06-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,60000,5,DOTIJKL34562719
Bridgestone,205/55R16,Used,Hinjewadi,18.593617,73.730133,63049,16-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,4000,10,DOTMNOP78901520
Bridgestone,235/45R17,Used,Vishrantwadi,18.57856,73.87741,63972,23-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,4000,3,DOTMNOP78901520
Continental,225/45R17,Used,Kothrud,18.50625,73.81486,33891,27-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,24000,2,DOTABCD12343523
Bridgestone,225/45R17,Used,Vishrantwadi,18.57856,73.87741,94734,30-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,21500,5,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Hinjewadi,18.593617,73.730133,62463,26-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,16500,3,DOTEFGH90124822
Bridgestone,215/60R16,Scrap,Koregaon Park,18.536207,73.893974,59937,9/4/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,54000,7,DOTMNOP78901520
Goodyear,225/45R17,Used,Camp,18.512231,73.88601,98342,14-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,65000,12,DOTIJKL34562719
Michelin,235/45R17,Used,Magarpatta City,18.515806,73.927164,85108,28-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,24000,10,DOTMNOP78901520
Continental,215/60R16,Used,Koregaon Park,18.536207,73.893974,89680,19-05-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,54000,8,DOTMNOP78901520
Continental,225/50R17,Used,Kalyani Nagar,18.5481,73.9033,8497,12/2/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,69000,5,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Magarpatta City,18.515806,73.927164,16344,14-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,21500,12,DOTIJKL34562719
Michelin,205/55R16,Used,Hinjewadi,18.593617,73.730133,15570,3/12/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,21500,4,DOTEFGH90124822
Continental,235/45R17,Used,Kharadi,18.550985,73.934982,6428,2/6/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,21500,7,DOTWXYZ56780124
Continental,225/45R17,Scrap,Bavdhan,18.54085,73.76065,65096,22-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,54000,3,DOTMNOP78901520
Bridgestone,215/60R16,Scrap,Kharadi,18.550985,73.934982,78739,19-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,7000,11,DOTIJKL34562719
Michelin,235/45R17,Scrap,Kharadi,18.550985,73.934982,27033,20-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,7000,10,DOTEFGH90124822
Continental,225/50R17,Used,Kalyani Nagar,18.5481,73.9033,83283,21-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,51000,4,DOTMNOP78901520
Pirelli,225/45R17,Used,Magarpatta City,18.515806,73.927164,29651,20-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,4000,9,DOTEFGH90124822
Michelin,225/45R17,Used,Kalyani Nagar,18.5481,73.9033,70239,11/3/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,83000,1,DOTMNOP78901520
Michelin,205/55R16,Used,Deccan,17,77,60547,14-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,7000,12,DOTWXYZ56780124
Bridgestone,235/45R17,Scrap,Kharadi,18.550985,73.934982,51046,18-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,24000,4,DOTABCD12343523
Continental,235/45R17,Used,Kothrud,18.50625,73.81486,46838,13-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,16500,9,DOTEFGH90124822
Continental,225/50R17,Used,Shivane,18.5759,73.8931,56131,22-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,7000,3,DOTMNOP78901520
Pirelli,205/55R16,Scrap,Deccan,17,77,7615,20-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,83000,9,DOTABCD12343523
Goodyear,235/45R17,Used,Camp,18.512231,73.88601,28927,27-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,69000,2,DOTABCD12343523
Goodyear,225/50R17,Scrap,Kothrud,18.50625,73.81486,77809,19-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,21500,6,DOTWXYZ56780124
